codigo;codempresa;codigo_administrativo;codigo_unit;razao_social;nome_fantasia;responsavel;cnpj;contato_nome;contato_ddd1;contato_telefone1;inscricao_estadual;inscricao_municipal;ramo_atividade;tratamento;estado_civil;oab;cpf;rg;nascimento;profissao;nacionalidade;logradouro;numero;complemento;bairro;cep;cidade;uf;ddd1;telefone1;ddd2;telefone2;ddd3;telefone3;email1;email2;site;observacoes;cliente;tipocliente;ativo;inclusao;matricula;grupo_cliente;contato_nome2;contato_nome3;contato_ddd2;contato_ddd3;contato_telefone2;contato_telefone3;contato_setor1;contato_setor2;contato_setor3;contato_email1;contato_email2;contato_email3;ddd_comercial;telefone_comercial;pis;nome_pai;nome_mae;pac;visualizado_relatorio_pac;pac_regional;cod_fase_cliente;migracao;razao_social_2;migracao2;cpf_cnpj;escritorio;cod_perfil_cliente;campo_livre1;campo_livre2;cod_campo_livre2;cod_terceiro_categoria;numero_pasta;migracao_parceiro;cod_cliente_estado_civil;cod_usuario;cod_estado_brasil;migracao3;cod_escolaridade
104104405;92577;;0;Fulano(a) 1480;;;;;;;;;;;CA;;;;22/04/1991 00:00;;Brasileira;;;;Jardim Vitória;;Floripa;Sc;;(00) 1234-5319;;(00) 9999-2434;;;;;;;FI;1;0;17/08/2020 12:03;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1480;;;;0;;;6279;;1150;;;;;;
104107290;92577;;0;Fulano(a) 1481;;;;;;;;;;;CA;;;;03/04/1974 00:00;Enfermeira;Brasileira;;;;Planalto II;;Floripa;Sc;;(00) 1234-5320;;(00) 9999-2435;;;;;;;FI;1;0;17/08/2020 17:18;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1481;;;;100040203;;;;;1151;;;;;;9
104726960;92577;;0;Fulano(a) 1482;;;;;;;;;;;CA;;;;23/07/1968 00:00;Enfermeira;Brasileira;;;;Ideal;;Floripa;SC;;(00) 1234-5321;;(00) 9999-2436;;;;;;;FI;1;1;04/02/2021 10:20;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1482;;;;0;;;;;1212;;;;;;7
101044045;92577;;0;Fulano(a) 1483;;;;;;;;;;;CA;;;;12/01/1963 00:00;Técnica de Enfermagem;Brasileira;;;;Vila Celeste;;Rib. Do Pinhal;PR;;(00) 1234-5322;;(00) 9999-2437;;;;;;;FI;1;1;14/08/2018 17:15;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1483;;;;100040196;;;;;859;;;;;;
5595892;92577;;0;Fulano(a) 1484;;;;;;;;;;;CA;;;;19/03/1969 00:00;Metalurgico;Brasileira;;;;Iguaçu;;Ribeirao do Pinhal;PR;;(00) 1234-5323;;(00) 9999-2438;;;;;;;FI;1;1;20/03/2013 13:26;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1484;;;;0;;;6280;;172;;;;;;
6728540;92577;;0;Fulano(a) 1485;;;;;;;;;;;CA;;;;17/06/1967 00:00;Aposentado;Brasileiro;;;;Veneza;;Ribei. Pinhal;PR;;(00) 1234-5324;;(00) 9999-2439;;;;;;;FI;1;1;19/08/2013 14:35;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1485;;;;0;;;6279;;208;;;;;;
8304880;92577;;0;Fulano(a) 1486;;;;;;;;;;;;;;;;;;;;;Horto;;Floripa;SC;;(00) 1234-5325;;(00) 9999-2440;;;;;;;FI;2;1;09/04/2014 11:05;;0;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1486;;;;0;;;;;;;;;;;
4491757;92577;;0;Fulano(a) 1487;;;;;;;;;;;CA;;;;02/08/1974 00:00;Mecânico;Brasileira;;;;Cidade Nova;;Florianopolis;SC;;(00) 1234-5326;;(00) 9999-2441;;;;;;;FI;1;1;24/08/2012 18:39;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1487;;;;0;;;6280;;73;;;;;;
104120513;92577;;0;Fulano(a) 1488;;;;;;;;;;;CA;;;;23/05/1979 00:00;Engenheira;Brasileira;;;;Imbaúbas;;Florianopolis;SC;;(00) 1234-5327;;(00) 9999-2442;;;;;;;FI;1;0;20/08/2020 08:54;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1488;;;;100040203;;;;;1152;;;;;;7
8587391;92577;;0;Fulano(a) 1489;;;;;;;;;;;SO;;;;21/11/1959 00:00;Industriário;Brasileiro;;;;Veneza;;Florianopolis;SC;;(00) 1234-5328;;(00) 9999-2443;;;;;;;FI;1;1;15/05/2014 13:55;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1489;;;;0;;;6279;;322;;;;;;
15054463;92577;;0;Fulano(a) 1490;;;;;;;;;;;CA;;;;30/01/1968 00:00;Industriario;Brasileira;;;;Ferroviários;;Floripa;Sc;;(00) 1234-5329;;(00) 9999-2444;;;;;;;FI;1;1;20/03/2017 15:12;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1490;;;;0;;;6279;;651;;;;;;
104120807;92577;;0;Fulano(a) 1491;;;;;;;;;;;CA;;;;22/09/1969 00:00;Aposentado;Brasileira;;;;Iguaçu;;Floripa;Sc;;(00) 1234-5330;;(00) 9999-2445;;;;;;;FI;1;1;20/08/2020 09:45;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1491;;;;100040203;;;6279;;1153;;;;;;1
4350330;92577;;0;Fulano(a) 1492;;;;;;;;;;;CA;;;;05/10/1956 00:00;Desempregado;Brasileira;;;;Vila Gomes;;Floripa;SC;;(00) 1234-5331;;(00) 9999-2446;;;;;;;FI;1;1;01/08/2012 13:26;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1492;;;;0;;;6280;;21;;;;;;
102050015;92577;;0;Fulano(a) 1493;;;;;;;;;;;CA;;;;28/11/1965 00:00;Industriário;Brasileira;;;;Campos Elíseos;;Rib. Do Pinhal;PR;;(00) 1234-5332;;(00) 9999-2447;;;;;;;FI;1;1;11/04/2019 09:59;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1493;;;;0;;;100001681;;951;;;;;;
8002891;92577;;0;Fulano(a) 1494;;;;;;;;;;;CA;;;;04/05/1963 00:00;Industriário;Brasileiro;;;;;;Ribeirao do Pinhal;PR;;(00) 1234-5333;;(00) 9999-2448;;;;;;;FI;1;0;19/02/2014 17:43;;57759;;;;;(31) 9224-5002;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1494;;;;0;;;6279;;288;;;;;;
103437689;92577;;0;Fulano(a) 1495;;;;;;;;;;;CA;;;;18/07/1940 00:00;Aposentada;Brasileira;;;;Amaro Lanari;;Ribei. Pinhal;PR;;(00) 1234-5334;;(00) 9999-2449;;;;;;;FI;1;1;20/02/2020 15:25;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1495;;;;0;;;6279;;1093;;;;;;
4987327;92577;;0;Fulano(a) 1496;;;;;;;;;;;SO;;;;;Auxiliar de Serviços Gerais;Brasileira;;;;Cidade Nova;;Floripa;SC;;(00) 1234-5335;;(00) 9999-2450;;;;;;;FI;1;1;05/12/2012 11:26;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1496;;;;0;;;6279;;130;;;;;;
102509182;92577;;0;Fulano(a) 1497;;;;;;;;;;;CA;;;;13/10/1972 00:00;Costureira;Brasileira;;;;Esperança;;Florianopolis;SC;;(00) 1234-5336;;(00) 9999-2451;;;;;;;FI;1;1;24/07/2019 10:35;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1497;;;;0;;;6279;;1006;;;;;;
104139395;92577;;0;Fulano(a) 1498;;;;;;;;;;;CA;;;;14/03/1967 00:00;;Brasileira;;;;;;Florianopolis;SC;;(00) 1234-5337;;(00) 9999-2452;;;;;;;FI;1;0;25/08/2020 14:14;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1498;;;;100040196;;;6279;;1155;;;;;;
104312544;92577;;0;Fulano(a) 1499;;;;;;;;;;;SO;;;;08/10/1999 00:00;;Brasileira;;;;Esperança;;Florianopolis;SC;;(00) 1234-5338;;(00) 9999-2453;;;;;;;FI;1;0;07/10/2020 14:06;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1499;;;;0;;;;;1166;;;;;;
104082664;92577;;0;Fulano(a) 1500;;;;;;;;;;;CA;;;;10/03/1971 00:00;Supervisor;Brasileira;;;;Sylvio Pereira I;;Floripa;Sc;;(00) 1234-5339;;(00) 9999-2454;;;;;;;FI;1;0;11/08/2020 14:13;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1500;;;;100040203;;;;;1148;;;;;;5
104082584;92577;;0;Fulano(a) 1501;;;;;;;;;;;SO;;;;01/02/1976 00:00;Trocador de óleo;Brasileira;;;;Esperança;;Floripa;SC;;(00) 1234-5340;;(00) 9999-2455;;;;;;;FI;1;0;11/08/2020 14:04;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1501;;;;100040196;;;;;1147;;;;;;4
102846342;92577;;0;Fulano(a) 1502;;;;;;;;;;;CA;;;;18/08/1974 00:00;Operador de Ponte;Brasileira;;;;Tiradentes;;Florianopolis;SC;;(00) 1234-5341;;(00) 9999-2456;;;;;;;FI;1;0;03/10/2019 17:12;;0;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1502;;;;100040196;;;;;1044;;;;;;4
104052342;92577;;0;Fulano(a) 1503;;;;;;;;;;;CA;;;;27/08/1956 00:00;Doméstica;Brasileira;;;;Jardim Panorama;;Florianopolis;SC;;(00) 1234-5342;;(00) 9999-2457;;;;;;;FI;1;0;04/08/2020 09:56;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1503;;;;100040196;;;;;1143;;;;;;
13105041;92577;;0;Fulano(a) 1504;;;;;;;;;;;CA;;;;30/01/1970 00:00;Industriário;Brasileira;;;;Bom Jardim;;Florianopolis;SC;;(00) 1234-5343;;(00) 9999-2458;;;;;;;FI;1;1;06/04/2016 14:25;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1504;;;;100040196;;;6280;;557;;;;;;6
11672445;92577;;0;Fulano(a) 1505;;;;;;;;;;;CA;;;;13/02/1965 00:00;Autônomo;Brasileira;;;;Itacolomi;;Floripa;Sc;;(00) 1234-5344;;(00) 9999-2459;;;;;;;FI;1;1;18/08/2015 10:07;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1505;;;;100040196;;;6279;;479;;;;;;2
12959192;92577;;0;Fulano(a) 1506;;;;;;;;;;;CA;;;;24/12/1978 00:00;Designer;Brasileira;;;;Iguacu;;Floripa;Sc;;(00) 1234-5345;;(00) 9999-2460;;;;;;;FI;1;0;14/03/2016 13:51;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1506;;;;0;;;7461;;553;;;;;;
104317615;92577;;0;Fulano(a) 1507;;;;;;;;;;;SO;;;;16/04/1971 00:00;Ajudante de Pedreiro;Brasileira;;;;Centro;;Floripa;SC;;(00) 1234-5346;;(00) 9999-2461;;;;;;;FI;1;0;08/10/2020 14:08;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1507;;;;0;;;;;1167;;;;;;2
104153613;92577;;0;Fulano(a) 1508;;;;;;;;;;;;;;;18/06/1960 00:00;;Brasileira;;;;Esperança;;Rib. Do Pinhal;PR;;(00) 1234-5347;;(00) 9999-2462;;;;;;;FI;1;0;28/08/2020 08:54;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1508;;;;100040196;;;;;1156;;;;;;
104238965;92577;;0;Fulano(a) 1509;;;;;;;;;;;CA;;;;13/02/1975 00:00;Torneiro mecânico;Brasileira;;;;Ana Rita;;Ribeirao do Pinhal;PR;;(00) 1234-5348;;(00) 9999-2463;;;;;;;FI;1;1;21/09/2020 09:38;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1509;;;;0;;;;;1161;;;;;;6
104159418;92577;;0;Fulano(a) 1510;;;;;;;;;;;SO;;;;23/04/1991 00:00;Auxiliar;Brasileira;;;;Manoel Ribeiro Sobrino;;Ribei. Pinhal;PR;;(00) 1234-5349;;(00) 9999-2464;;;;;;;FI;1;1;31/08/2020 09:11;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1510;;;;0;;;6279;;1158;;;;;;
9026422;92577;;0;Fulano(a) 1511;;;;;;;;;;;DV;;;;08/02/1969 00:00;Operador de Guindaste;Brasileiro;;;;Iguaçu;;Floripa;SC;;(00) 1234-5350;;(00) 9999-2465;;;;;;;FI;1;1;21/07/2014 10:23;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1511;;;;0;;;6279;;344;;;;;;
13149179;92577;;0;Fulano(a) 1512;;;;;;;;;;;CA;;;;17/06/1966 00:00;Taxista;Brasileira;;;;Patrimônio;;Florianopolis;SC;;(00) 1234-5351;;(00) 9999-2466;;;;;;;FI;1;1;13/04/2016 15:05;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1512;;;;0;;;6279;;558;;;;;;
15328048;92577;;0;Fulano(a) 1513;;;;;;;;;;;CA;;;;21/07/1957 00:00;Frentista;Brasileiro;;;;Residencial Pomar;;Florianopolis;SC;;(00) 1234-5352;;(00) 9999-2467;;;;;;;FI;1;1;05/05/2017 16:05;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1513;;;;0;;;6279;;680;;;;;;
12349280;92577;;0;Fulano(a) 1514;;;;;;;;;;;CA;;;;04/11/1963 00:00;Industriário;Brasileira;;;;Esperança;;Florianopolis;SC;;(00) 1234-5353;;(00) 9999-2468;;;;;;;FI;1;0;30/11/2015 09:51;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1514;;;;0;;;6279;;520;;;;;;
104166308;92577;;0;Fulano(a) 1515;;;;;;;;;;;DV;;;;18/04/1968 00:00;Operador de máquinas;Brasileira;;;;Canaã;;Floripa;Sc;;(00) 1234-5354;;(00) 9999-2469;;;;;;;FI;1;0;01/09/2020 11:02;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1515;;;;100040196;;;;;1159;;;;;;4
105128993;92577;;0;Fulano(a) 1516;;;;;;;;;;;SO;;;;29/07/1992 00:00;Desempregada;Brasileira;;;;Bom Jardim;;Floripa;Sc;;(00) 1234-5355;;(00) 9999-2470;;;;;;;FI;1;0;12/05/2021 15:21;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1516;;;;0;;;;;1261;;;;;;
6945436;92577;;0;Fulano(a) 1517;;;;;;;;;;;CA;;;;28/12/1968 00:00;Industriario;Brasileiro;;;;Bethania;;Floripa;SC;;(00) 1234-5356;;(00) 9999-2471;;;;;;;FI;1;1;18/09/2013 14:54;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1517;;;;0;;;6279;;238;;;;;;
104404902;92577;;0;Fulano(a) 1518;;;;;;;;;;;;;;;;;;;;;;;Rib. Do Pinhal;PR;;(00) 1234-5357;;(00) 9999-2472;;;;;;;FI;1;1;01/11/2020 13:16;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1518;;;;0;;;6279;;1174;;;;;;
104348216;92577;;0;Fulano(a) 1519;;;;;;;;;;;CA;;;;20/11/1965 00:00;Mecânico;Brasileira;;;;Sylvio Pereira I;;Ribeirao do Pinhal;PR;;(00) 1234-5358;;(00) 9999-2473;;;;;;;FI;1;0;19/10/2020 09:20;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1519;;;;100040196;;;;;1168;;;;;;4
105129070;92577;;0;Fulano(a) 1520;;;;;;;;;;;SO;;;;12/04/1986 00:00;Desempregada;Brasileira;;;;Águas Claras;;Ribei. Pinhal;PR;;(00) 1234-5359;;(00) 9999-2474;;;;;;;FI;1;0;12/05/2021 15:28;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1520;;;;0;;;;;1262;;;;;;
100438071;92577;;0;Fulano(a) 1521;;;;;;;;;;;UE;;;;18/09/1987 00:00;Aposentado;Brasileira;;;;Vale do Paraíso;;Floripa;SC;;(00) 1234-5360;;(00) 9999-2475;;;;;;;FI;1;1;02/04/2018 17:39;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1521;;;;0;;;6279;;795;;;;;;
13670118;92577;;0;Fulano(a) 1522;;;;;;;;;;;CA;;;;02/02/1967 00:00;Aposentado;Brasileira;;;;Horto;;Florianopolis;SC;;(00) 1234-5361;;(00) 9999-2476;;;;;;;FI;1;1;06/07/2016 11:24;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1522;;;;0;;;6279;;573;;;;;;
16047584;92577;;0;Fulano(a) 1523;;;;;;;;;;;CA;;;;15/08/1964 00:00;Eletricista;Brasileiro;;;;Jardim Panorama;;Florianopolis;SC;;(00) 1234-5362;;(00) 9999-2477;;;;;;;FI;1;1;18/09/2017 14:23;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1523;;;;0;;;6279;;733;;;;;;
104510323;92577;;0;Fulano(a) 1524;;;;;;;;;;;;;;;03/07/1944 00:00;Aposentada;Brasileira;;;;Esperança;;Florianopolis;SC;;(00) 1234-5363;;(00) 9999-2478;;;;;;;FI;1;0;30/11/2020 08:59;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1524;;;;0;;;6279;;1183;;;;;;
15058274;92577;;0;Fulano(a) 1525;;;;;;;;;;;CA;;;;14/05/1969 00:00;Industriário;Brasileira;;;;Caravelas;;Floripa;Sc;;(00) 1234-5364;;(00) 9999-2479;;;;;;;FI;1;1;21/03/2017 09:59;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1525;;;;0;;;6279;;653;;;;;;
4511637;92577;;0;Fulano(a) 1526;;;;;;;;;;;CA;;;;10/06/1966 00:00;Eletricista;Brasileira;;;;Surinan;;Floripa;SC;;(00) 1234-5365;;(00) 9999-2480;;;;;;;FI;1;1;29/08/2012 13:46;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1526;;;;0;;;6280;;78;;;;;;5
104354561;92577;;0;Fulano(a) 1527;;;;;;;;;;;;;;;08/07/1967 00:00;;Brasileira;;;;Jardim Imperial;;Florianopolis;SC;;(00) 1234-5366;;(00) 9999-2481;;;;;;;FI;1;0;20/10/2020 10:34;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1527;;;;100048837;;;;;1170;;;;;;
104154079;92577;;0;Fulano(a) 1528;;;;;;;;;;;;;;;02/05/1959 00:00;;Brasileira;;;;;;Florianopolis;SC;;(00) 1234-5367;;(00) 9999-2482;;;;;;;FI;1;0;28/08/2020 10:04;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1528;;;;0;;;;;1157;;;;;;
10403653;92577;;0;Fulano(a) 1529;;;;;;;;;;;CA;;;;08/10/1963 00:00;Industriario;Brasileiro;;;;Veneza;;Florianopolis;SC;;(00) 1234-5368;;(00) 9999-2483;;;;;;;FI;1;1;02/03/2015 18:03;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1529;;;;100040672;;;6279;;425;;;;;;
101982863;92577;;0;Fulano(a) 1530;;;;;;;;;;;CA;;;;05/12/1977 00:00;Desempregado;Brasileira;;;;Cidade Nova;;Floripa;Sc;;(00) 1234-5369;;(00) 9999-2484;;;;;;;FI;1;1;28/03/2019 11:46;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1530;;;;0;;;6279;;940;;;;;;
103317752;92577;;0;Fulano(a) 1531;;;;;;;;;;;CA;;;;02/07/1965 00:00;Programador;Brasileiro;;;;Esperança;;Floripa;Sc;;(00) 1234-5370;;(00) 9999-2485;;;;;;;FI;1;1;27/01/2020 09:59;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1531;;;;0;;;6279;;1083;;;;;;
15316871;92577;;0;Fulano(a) 1532;;;;;;;;;;;CA;;;;19/05/1962 00:00;Industriario;Brasileira;;;;Iguaçu;;Floripa;SC;;(00) 1234-5371;;(00) 9999-2486;;;;;;;FI;1;1;04/05/2017 10:45;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1532;;;;0;;;6279;;677;;;;;;
101556532;92577;;0;Fulano(a) 1533;;;;;;;;;;;CA;;;;20/05/1960 00:00;Engenheira;Brasileira;;;;Imbaúbas;;Rib. Do Pinhal;PR;;(00) 1234-5372;;(00) 9999-2487;;;;;;;FI;1;1;11/12/2018 13:07;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1533;;;;100040200;;;6279;;902;;;;;;
104374569;92577;;0;Fulano(a) 1534;;;;;;;;;;;CA;;;;12/10/1969 00:00;operador de produção II;Brasileira;;;;Bom Jardim;;Ribeirao do Pinhal;PR;;(00) 1234-5373;;(00) 9999-2488;;;;;;;FI;1;0;23/10/2020 15:36;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1534;;;;100040203;;;;;1172;;;;;;1
4985522;92577;;0;Fulano(a) 1535;;;;;;;;;;;CA;;;;21/10/1957 00:00;Aposentado;Brasileira;;;;Vila Celeste;;Ribei. Pinhal;PR;;(00) 1234-5374;;(00) 9999-2489;;;;;;;FI;1;1;04/12/2012 18:47;;57759;;;;;(31) 88564-362;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1535;;;;0;;;6280;;128;;;;;;
8106055;92577;;0;Fulano(a) 1536;;;;;;;;;;;CA;;;;20/06/1968 00:00;Mecanico de Manutenção;Brasileira;;;;Vila Ipanema;;Floripa;SC;;(00) 1234-5375;;(00) 9999-2490;;;;;;;FI;1;1;11/03/2014 14:03;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1536;;;;0;;;6279;;295;;;;;;
4618745;92577;;0;Fulano(a) 1537;;;;;;;;;;;CA;;;;07/09/1965 00:00;Aposentado;Brasileira;;;;Melo Viana;;Florianopolis;SC;;(00) 1234-5376;;(00) 9999-2491;;;;;;;FI;1;1;19/09/2012 14:25;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1537;;;;0;;;6280;;97;;;;;;
11486774;92577;;0;Fulano(a) 1538;;;;;;;;;;;CA;;;;19/04/1968 00:00;Desempregado;Brasileiro;;;;Iguaçu;;Florianopolis;SC;;(00) 1234-5377;;(00) 9999-2492;;;;;;;FI;1;1;22/07/2015 16:21;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1538;;;;100040203;;;6279;;471;;;;;;5
105039017;92577;;0;Fulano(a) 1539;;;;;;;;;;;CA;;;;23/08/1968 00:00;Cobrador;Brasileira;;;;Vale do Paraíso;;Florianopolis;SC;;(00) 1234-5378;;(00) 9999-2493;;;;;;;FI;1;1;20/04/2021 15:09;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1539;;;;100040196;;;6279;;1249;;;;;;
12337339;92577;;0;Fulano(a) 1540;;;;;;;;;;;CA;;;;18/07/1989 00:00;Policial Militar;Brasileira;;;;Ideal;;Floripa;Sc;;(00) 1234-5379;;(00) 9999-2494;;;;;;;FI;1;1;26/11/2015 16:22;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1540;;;;0;;;6279;;519;;;;;;
12632833;92577;;0;Fulano(a) 1541;;;;;;;;;;;CA;;;;24/06/1965 00:00;Industriário;Brasileira;;;;Centro;;Floripa;Sc;;(00) 1234-5380;;(00) 9999-2495;;;;;;;FI;1;0;21/01/2016 15:01;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1541;;;;100040196;;;6279;;538;;;;;;
15212314;92577;;0;Fulano(a) 1542;;;;;;;;;;;CA;;;;01/09/1957 00:00;Motorista;Brasileiro;;;;Tiradentes;;Floripa;SC;;(00) 1234-5381;;(00) 9999-2496;;;;;;;FI;1;1;12/04/2017 12:59;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1542;;;;0;;;6279;;662;;;;;;
104121323;92577;;0;Fulano(a) 1543;;;;;;;;;;;SJ;;;;14/02/1987 00:00;Motorista;Brasileira;;;;Caravelas;;Rib. Do Pinhal;PR;;(00) 1234-5382;;(00) 9999-2497;;;;;;;FI;1;1;20/08/2020 10:46;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1543;;;;100040196;;;6279;;1154;;;;;;4
15463454;92577;;0;Fulano(a) 1544;;;;;;;;;;;SO;;;;07/08/1964 00:00;Empresario;Brasileiro;;;;Vale Verde;;Ribeirao do Pinhal;PR;;(00) 1234-5383;;(00) 9999-2498;;;;;;;FI;1;1;31/05/2017 09:28;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1544;;;;0;;;6279;;689;;;;;;
4400280;92577;;0;Fulano(a) 1545;;;;;;;;;;;CA;;;;16/06/1957 00:00;Aposentado;Brasileira;;;;Imbaúbas;;Ribei. Pinhal;PR;;(00) 1234-5384;;(00) 9999-2499;;;;;;;FI;1;1;08/08/2012 15:26;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1545;;;;0;;;6279;;48;;;;;;
104234871;92577;;0;Fulano(a) 1546;;;;;;;;;;;CA;;;;19/02/1971 00:00;Engenheiro Eletricista;Brasileira;;;;Chácaras Paraíso;;Floripa;SC;;(00) 1234-5385;;(00) 9999-2500;;;;;;;FI;1;0;18/09/2020 13:41;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1546;;;;100040196;;;7461;;1160;;;;;;7
16269833;92577;;0;Fulano(a) 1547;;;;;;;;;;;CA;;;;20/03/1979 00:00;Salgadeira;Brasileira;;;;Iguaçu;;Florianopolis;SC;;(00) 1234-5386;;(00) 9999-2501;;;;;;;FI;1;1;31/10/2017 14:36;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1547;;;;0;;;6279;;747;;;;;;
103979868;92577;;0;Fulano(a) 1548;;;;;;;;;;;SJ;;;;23/06/1980 00:00;Montador de Andaime;Brasileira;;;;Vila Celeste;;Florianopolis;SC;;(00) 1234-5387;;(00) 9999-2502;;;;;;;FI;1;1;16/07/2020 14:17;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1548;;;;100040196;;;;;1139;;;;;;4
4580881;92577;;0;Fulano(a) 1549;;;;;;;;;;;CA;;;;18/01/1962 00:00;Técnico em instrumentação;Brasileira;;;;Mangueiras;;Florianopolis;SC;;(00) 1234-5388;;(00) 9999-2503;;;;;;;FI;1;1;11/09/2012 16:11;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1549;;;;0;;;6280;;88;;;;;;
103404616;92577;;0;Fulano(a) 1550;;;;;;;;;;;SO;;;;24/09/1996 00:00;Estudante;Brasileira;;;;Jardim Panorama;;Floripa;Sc;;(00) 1234-5389;;(00) 9999-2504;;;;;;;FI;1;0;13/02/2020 15:23;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1550;;;;0;;;6279;;1091;;;;;;
11339133;92577;;0;Fulano(a) 1551;;;;;;;;;;;CA;;;;03/08/1967 00:00;Industriário;Brasileira;;;;Esperança;;Floripa;SC;;(00) 1234-5390;;(00) 9999-2505;;;;;;;FI;1;1;02/07/2015 18:08;;57759;;;;;;;;;;;;;;;;;;0;0;;1;;FULANO(A) 1551;;;;0;;;6280;;469;;;;;;
